cidade,nome_do_bar,endereco,imagem_prato,pagina_url,lat,lng
Campinas,Bardellas,"R. Rodolpho Liner, 10 | Jardim Londres, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033217/bardellas_maisrecheadoquehistoriadavogessy_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/bardellas/,-22.9188099,-47.111439399999995
Campinas,Boró Botequim,"Avenida Palmital, 129 | campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033218/borobutequim_pacotinhodoboro_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/boro-botequim/,-22.878287399999998,-47.0360881
Campinas,Boteco do Pezão,"R. Evaristo da Veiga, 111 | Jardim Santa Genebra, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033220/botecodopezao_panquecaasaborosa_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/18305-2/,-22.848829799999997,-47.0708452
Campinas,Boteco do Wilma,"Avenida Tancredo Neves, 149 |  Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033221/botecodowilma_verdinha_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/boteco-do-wilma/,-22.9394918,-47.0971542
Campinas,Boteco Sem Frescura,"R. Doutor Betim, 594 | Vila Marieta, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033333/botecosemfrescura_tadandoonda_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/boteco-sem-frescura/,-22.9273083,-47.0524555
Campinas,Botelho’s Bar,"Rua Arlindo Catusso, 66 | Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033334/botelhosbar_coracaodahorta_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/botelhos-bar/,-22.9400012,-47.0838753
Campinas,Botequim de Barão,"Avenida Santa Isabel, 513 | Barão Geraldo, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033336/botequimdebarao_1960_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/botequim-de-barao/,-22.8244648,-47.0829976
Campinas,Botiquim Pedro II,"Av. Doutor Moraes Sales, 929 | Centro, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033337/botiquimpedroii_capitaodamaejoaninha_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/botequim-pedro-ii/,-22.906144599999998,-47.055620499999996
Campinas,Buteco do Chicão,"Av. Barão de Itapura, 2159 | Jardim Guanabara, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033339/butecodochicao_popaye_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/buteco-do-chicao/,-22.8868081,-47.059927099999996
Campinas,Buteco Vida Dura,"R. Pico do Itatiaia, 98 | Jardim Everest, Hortolândia - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033505/butecovidadura_maminhadonordeste_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/buteco-vida-dura/,-22.879192099999997,-47.2008029
Campinas,Cantina 85,"R. Nazaré Paulista, 858 | Chácara da Barra, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033506/cantina85_pancedilha_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/cantina-85/,-22.8964501,-47.03432670000001
Campinas,Casquinha Bar,"R. Doutor Sampaio Ferraz, 496 | Cambuí, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033508/casquinhabar_panelinhadebacalhau_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/casquinha-bar/,-22.8920293,-47.0512339
Campinas,Cesario’s Bar,"Avenida Francisco Glicério, 511 | Centro, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033509/cesarios_diferenciado_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/cesarios-bar/,-22.9097936,-47.057282
Campinas,Collab Bar,"Avenida Doutor Arlindo Joaquim de Lemos, 1033 | Vila Lemos, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033615/collabbar_babababy_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/collab-bar/,-22.9156379,-47.0426255
Campinas,Deck 269,"Rua Pirajui, 44 | Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033616/deck269_pasteizinhospororo_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/deck-269/,-22.923372500000003,-47.0575799
Campinas,Edu Bar de Minas,"R. Doutor Osvaldo Cruz, 808 | Taquaral, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033618/edubardeminas_bolimdasaudade_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/edu-bar-de-minas/,-22.883391,-47.063552
Campinas,Empório D’ Primeira,"R. São Bento, 140 | Jardim Nossa Senhora Auxiliadora, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033619/emporiodprimeira_cupimverdedamamma_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/emporio-d-primeira/,-22.882597099999998,-47.0643593
Campinas,Eskina Bar,"R. Horácio Leonardi, 12 | Barão Geraldo, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033621/eskinabar_queridinhosdavovo_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/3336-autosave-v1/,-22.8279921,-47.0798196
Campinas,Espaço In Bar,"Av. São José dos Campos, 1016 | Jd. Nova Europa, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033735/espacoinbar_porcoespinho_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/espaco-in-bar/,-22.9407388,-47.0519089
Campinas,Esquinão,"R. Coronel Alfredo Augusto do Nascimento, 62 | Sousas, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033737/esquinao_bolinhodepancs_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/esquinao/,-22.8789195,-46.9651838
Campinas,Estação Aquidabã,"Av. Francisco Glicério, 325 | Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033738/estacaoaquidaban_bacalhaudoaquidaba_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/estacao-aquidaba/,-22.911363299999998,-47.056514299999996
Campinas,Estação Nova Europa,"R. Maestro Jaime Lopes Diniz, 175 | Nova Europa, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033740/estacaonovaeuropa_pasteldaroca_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/estacao-nova-europa/,-22.940977999999998,-47.056882599999994
Campinas,F.B.I.,"Av. Paulo de Almeida Nogueira, 75 | Taquaral, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033741/fbi_xbira_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/f-b-i/,-22.880398,-47.050402
Campinas,Garten Bar,"R. Carolina Florence, 1339 | Jardim Guanabara, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033843/gartenbar_raizes_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/garten-bar/,-22.8790255,-47.0664071
Campinas,Loschibar,"Rua das Cravinas, 5 | Vila Mimosa, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033845/loschibar_cestinhadanona_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/loshibar/,-22.935626799999998,-47.092825399999995
Campinas,Maley Bistrô Bar,"Av. General Carneiro, 300 | Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033847/maleybistrobar_cremosaportuguesa_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/maley-bistro-bar/,-22.9154047,-47.0599461
Campinas,Maria Maria,"Av. Washington Luiz, 725  | Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033848/mariamaria_peloamordebrocolis_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/maria-maria/,-22.9228934,-47.0568501
Campinas,Miúdo,"R. Agostinho Pattaro, 211 | Vila Santa Isabel, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07033850/miudo_namiuda_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/miudo/,-22.823787,-47.083323899999996
Campinas,Pastel da Isabel,"R. São Bartolomeu, 498 | Jardim Santa Terezinha (Nova Veneza), Sumaré - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034016/pasteldaisabel_fogaodesabores_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/pastel-da-isabel/,-22.8349807,-47.1566132
Campinas,Pirajú Botequim,"Rua Piraju, 43 | Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034017/pirajubotequim_piranopastel_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/piraju-botequim/,-22.9242961,-47.0573842
Campinas,Poeta Grill,"Av. Adão Focesi, 1062 | Jardim do Lago, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034019/poetagrill_ehoje_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/poeta-grill/,-22.9347496,-47.088223
Campinas,Quintal do Lindomar,"R. Antônio Francisco de Andrade, 271 | Jardim Proença, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034021/quintaldolindomar_parmegianacrispydoquintal_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/quintal-do-lindomar/,-22.9139421,-47.0454266
Campinas,Quiosque da Horta,"R. Dr. José Ferreira de Camargo, 1221 | Nova Campinas, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034123/quiosquedahorta_friday_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/3361-revision-v1/,-22.8964005,-47.0454899
Campinas,Rei do Joelho,"R. Doutor Osvaldo Cruz, 151 | Taquaral, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034125/reidojoelho_galetinhodorei_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/3365-revision-v1/,-22.885775199999998,-47.057978899999995
Campinas,Resenha dos Barbozas,"Av. Santa Bárbara do Rio Pardo, 550 Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034126/resenhadosbarbozas_resenhadachicoria_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/resenha-dos-barbozas/,-22.9425298,-47.0593121
Campinas,Santa Esquina,Avenida Estados Unidos 393 - Jardim Nova Europa,https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034128/santaesquina_escondidinhodopopeye_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/santa-esquina/,-22.9326749,-47.064377799999995
Campinas,Santo Espeto,"R. Baden Powell, 1035 | Jardim Nova Europa, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034129/santoespeto_santamaria_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/santo-espeto/,-22.9408437,-47.059669299999996
Campinas,Seo Bar,"Av. Doutor Carlos de Campos, 584 | Vila Industrial, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034231/seobar_olagarto_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/seo-bar/,-22.9101194,-47.0822253
Campinas,Seo Roma Bar e Restaurante,"R. Rio Grande do Sul, 496 | Vila Santana, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034233/seoromabarerestaurante_cuscuzeiro_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/seo-roma-bar-e-restaurante/,-22.9235517,-47.071548
Campinas,Stadium Bar,"Av. Doutor Armando Sales de Oliveira, 279 | Taquaral, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034235/stadiumbar_stadiumdinamus_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/stadium-bar/,-22.8791517,-47.0503388
Campinas,Vila’s Bar,"Av. Paulo de Almeida Nogueira, 41 | Taquaral, Campinas - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07034236/vilasbar_bolinhodovilas_campinas_2026_dreisonmedeiros-01.jpg,https://comidadibuteco.com.br/buteco/vilas-bar/,-22.8806039,-47.0504738
Curitiba,Anita Restaurante e Petiscaria,"R. Anita Garibaldi, 4596 | Barreirinha, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07035916/anitarestauranteepetiscaria_fuziletidebuteco_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/anita-restaurante-e-petiscaria/,-25.3731103,-49.262895699999994
Curitiba,Armazém Califórnia,"Rua Saldanha Marinho, 68 | Centro, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07035921/armazemcalifornia_saboresdolibano_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/armazem-california/,-25.4290084,-49.2725279
Curitiba,Armazém do Espetinho,"Rua Barão de Santo Ângelo, 1507 | Xaxim, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07035926/armazemdoespetinho_queijinhointrometidoeacompanhado_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/armazem-do-espetinho/,-25.5154595,-49.2724085
Curitiba,Baba Salim,"Rua Amintas de Barros, 45 | Centro, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07035930/babasalim_magdoussasalim_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/4745-revision-v1/,-25.427721,-49.265384
Curitiba,Bar do Cláudio,"Rua Niterói, 265 | Cajuru, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040035/bardoclaudio_supply_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-claudio/,-25.4630261,-49.214782799999995
Curitiba,Bar do Edmundo,"Av. Prefeito Erasto Gaertner, 1764 | Bacacheri, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040040/bardoedmundo_pasteldebacalhau_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/4742-revision-v1/,-25.3959729,-49.231444599999996
Curitiba,Bar do Gaúcho,"Rua Oliveira Viana, 513 | Hauer, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040044/bardogaucho_paocombolinho_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/3734-revision-v1/,-25.479329200000002,-49.2565068
Curitiba,Bar do Gildo,"Rua José Merhy, 745 | Boa Vista, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040049/bardogildo_alcatradacasacomverdurasdocampo_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-gildo/,-25.394474199999998,-49.2445208
Curitiba,Bar do Montejorge,"R. Professor Dario Velloso, 581 | Vila Izabel, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040053/bardomontejorge_canopolis_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-montejorge/,-25.4588989,-49.2949948
Curitiba,Bar do Morango,"Rua David Geronasso, 567 | Boa Vista, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040203/bardomorango_bolinhodefrangodomorango_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-morango/,-25.392056699999998,-49.2517189
Curitiba,Bar Quintal Maria Flor,"Rua Holanda, 1089 | Boa Vista, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040207/barquintalmariaflor_encantomagiaeuforia_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-quintal-maria-flor/,-25.3961866,-49.250258699999996
Curitiba,Basset Lanches,"Rua Marechal Hermes, 1024 | Centro Cívico, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040212/bassetlanches_escabasset_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/basset-lanches/,-25.409647699999997,-49.265980600000006
Curitiba,Bendito Boteco da Galera,"Rua Itajubá, 618 | Portão, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040220/benditobotecodagalera_minikaftas_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bendito-boteco-da-galera/,-25.4806618,-49.298671899999995
Curitiba,Boteco da Ordem,"Avenida Jaime Reis, 12 | São Francisco, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040356/botecodaordem_espetinhodetorresmonopaofrances_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/boteco-da-ordem/,-25.4272468,-49.2740678
Curitiba,Boteco do Batel,"Rua Alferes Ângelo Sampaio, 1671 | Batel, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040401/botecodobatel_rabodeboteco_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/boteco-do-batel/,-25.4392887,-49.285548999999996
Curitiba,Boteco do Careca,"R. Dr. Alfredo Vieira Barcelos, 285 | Uberaba, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040405/botecodocareca_ribspotato_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/boteco-do-careca/,-25.4715621,-49.231956499999995
Curitiba,Boteco do Peroba,"Avenida Manoel Ribas, 7412 | Santa Felicidade, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040409/botecodoperoba_medalhaodepernil_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/boteco-do-peroba/,-25.3982544,-49.3410302
Curitiba,Boteco do Zampi,"Rua Omar Raymundo Picheth, 903 | Xaxim, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/18012746/bardozampi_brusquetadebuteco_curitiba_2026_gerohoffmann_1.jpg-scaled.jpeg,https://comidadibuteco.com.br/buteco/boteco-do-zampi/,-25.510632299999997,-49.2759064
Curitiba,Botega Bar e Petiscaria,"Avenida Manoel Ribas, 7250 | Santa Felicidade, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040516/botegabarepetiscaria_trembaod_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/botega-bar-e-petiscaria/,-25.3985822,-49.3396182
Curitiba,Brado Bar,"Rua Vitório Marenda, 36  | Afonso Pena, São José dos Pinhais - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040521/bradobar_trouxinhadealface_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/brado-bar/,-25.5083812,-49.1834432
Curitiba,Buteco do Minero,"Rua Omar Raymundo Picheth, 784 | Xaxim, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040525/butecodominero_omiodobuteco_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/buteco-do-minero/,-25.5104011,-49.2771924
Curitiba,Cabana Bar & Petiscaria,"Av. Marechal Humberto de Alencar Castelo Branco, 655 | Cristo Rei, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040529/cabanabarepetiscaria_combinadocabana_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/cabana-bar-petiscaria-2/,-25.432553,-49.2377618
Curitiba,Casa D’Bia,"Rua Roraima, 1369 | Cajuru, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040534/casadbia_raizesdosertao_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/casa-dbia/,-25.452793500000002,-49.2101086
Curitiba,Casa Velha,"Rua Mateus Leme, 5981 | Abranches, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040716/casavelha_croqueteducasa_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/3082-revision-v1/,-25.3803348,-49.2733535
Curitiba,Cataia Bar,"Rua Paula Gomes, 13 | Centro, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040720/cataiabar_kibecaicara_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/cataia-bar/,-25.4256735,-49.2697422
Curitiba,Dom Rodrigo,"Av. Vereador Toaldo Túlio, 2275 | Santa Felicidade, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040724/domrodrigo_arabezinhadebotequim_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/4760-autosave-v1/,-25.4112579,-49.3490833
Curitiba,Gordo & Magro Gastrobar,"Rua Theodoro Makiolka, 2009 | Santa Cândida, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040729/gordoemagrogastrobar_verdequetequerobacon_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/gordo-magro-gastrobar-3/,-25.366035500000002,-49.2400874
Curitiba,Jacobina Bar,"R. Conselheiro Carrão, 348 | Juvevê, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040733/jacobinabar_mexidaodavo_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/jacobina-bar/,-25.4208566,-49.254534199999995
Curitiba,KO Gastropub,"Rua Pedro Krasinski, 60 | Capão Raso, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040905/kogastropub_caponatacomcostelinhadeapoio_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/ko-gastropub/,-25.4987614,-49.293647
Curitiba,O Taberneiro,"Rua Dom Pedro I, 643 | Água Verde, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040910/otaberneiro_colherarmadilha_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/o-taberneiro/,-25.459044199999997,-49.2824993
Curitiba,Obrzut-Bar,"Rua Moacir Vieira Gomes, 49 | Campo Comprido, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040914/obrzutbar_buracoquentedefraldinha_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/obrzut-bar/,-25.4478078,-49.348993899999996
Curitiba,OZ 70 Bar e Restaurante,"R. Francisco de Paula Guimarães, 369 | Ahu, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040919/oz70bar_tartaroz_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/oz-70-bar-e-restaurante/,-25.4061111,-49.2633333
Curitiba,Paparico Gastrobar,"Rua Leão Sallum, 1240 | Boa Vista, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07040923/paparicogastrobar_bolinhografiadobrasil_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/paparico-gastrobar/,-25.3917152,-49.253045199999995
Curitiba,PickNick Bar,"Avenida Manoel Ribas, 5966 | Santa Felicidade, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041030/picknickbar_crostela_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/4787-revision-v1/,-25.4042323,-49.3282229
Curitiba,Puinas Bar,"Av. Vereador Toaldo Túlio, 1136 | Santa Felicidade, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041034/puinasbar_brocheta_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/puinas-bar/,-25.407582899999998,-49.3390525
Curitiba,Rancho Kanela,"Rua José Marcassa, 392 | Xaxim, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041038/ranchokanela_kibedeagriao_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/rancho-kanela/,-25.5079748,-49.2723518
Curitiba,Rosti Bar e Food,"Rua Enette Dubard, 175 | Tatuquara, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041042/rostibarefood_bolinhocervejeiro_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/rosti-bar-e-food/,-25.560952,-49.339135
Curitiba,Schnaps Bar,"Rua André Zanetti, 129 | Vista Alegre, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041047/schnapsbar_misturadinhodacasa_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/4793-autosave-v1/,-25.413456999999998,-49.290855099999995
Curitiba,Seu Luís Bar e Petiscaria,"Rua José Ziliotto, 223 | Centro, São José dos Pinhais - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041157/seuluisbarepetiscaria_crepedeespinafre_curitiba_2026_gerohoffmann-scaled.jpg,https://comidadibuteco.com.br/buteco/seu-luis-bar-e-petiscaria/,-25.5374113,-49.2069717
Curitiba,Trieste Bar e Restaurante,"Rua Professor Francisco Zardo, 920 | Santa Felicidade, Curitiba - PR",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/07041202/triestebarerestaurante_crepinafre_curitiba_2026_gerohoffmann_1-scaled.jpg,https://comidadibuteco.com.br/buteco/trieste-bar-e-restaurante/,-25.4052203,-49.343041
